Latitude,Longitude,District,Community Area,hour,day_of_week,month,is_weekend,primary_type_encoded,Arrest,Domestic
41.836040146,-87.647201018,9.0,60.0,12,3,3,0,7,1,0
41.966967382,-87.752613326,16.0,15.0,0,1,6,0,3,0,0
41.943975886,-87.649386221,19.0,6.0,1,6,10,1,3,0,0
41.937638537,-87.74318747,25.0,19.0,22,5,7,1,0,0,0
41.968627684,-87.649482945,19.0,3.0,11,1,6,0,7,1,0
41.895535977,-87.708332996,11.0,23.0,10,0,3,0,7,1,0
41.890121183,-87.644918455,12.0,24.0,19,4,2,0,3,0,0
41.880653112,-87.634396649,1.0,32.0,18,0,4,0,2,0,0
41.764111294,-87.600346187,3.0,,22,4,4,0,6,0,1
41.747936309,-87.680417313,8.0,70.0,21,2,9,0,7,1,0
41.881101877,-87.768304071,15.0,,17,2,6,0,7,1,0
42.01947705,-87.683891963,24.0,1.0,10,2,2,0,6,0,0
41.837610476,-87.726801227,10.0,30.0,0,4,4,0,1,0,1
41.703607846,-87.536494319,4.0,52.0,15,5,3,1,7,1,0
41.680422657,-87.656606386,5.0,53.0,12,2,7,0,3,0,1
42.001591697,-87.815873044,16.0,9.0,0,0,12,0,5,0,1
42.017614271,-87.812670368,16.0,9.0,18,2,12,0,5,0,1
41.773842159,-87.644634557,7.0,68.0,9,0,2,0,14,0,0
42.005236197,-87.678834318,24.0,1.0,21,0,10,0,2,1,0
41.92843502,-87.648865054,19.0,7.0,10,1,7,0,2,0,0
41.979497677,-87.694783764,20.0,4.0,19,6,5,1,0,0,0
41.873815786,-87.735227148,11.0,26.0,19,1,3,0,7,1,0
41.792697215,-87.606181304,2.0,40.0,14,0,11,0,3,0,0
41.894880861,-87.761674181,15.0,25.0,17,6,12,1,6,0,0
41.862379882,-87.716948963,10.0,29.0,15,4,12,0,5,0,0
41.750875867,-87.599107855,6.0,44.0,22,3,3,0,4,0,0
41.826678586,-87.680964388,9.0,59.0,20,6,4,1,2,1,0
41.819617182,-87.616879045,2.0,38.0,11,5,11,1,14,0,0
41.780313815,-87.66424283,7.0,67.0,20,6,8,1,5,1,0
41.959106506,-87.773310601,16.0,15.0,5,5,12,1,14,0,0
41.928102231,-87.72787776,25.0,22.0,12,5,3,1,3,0,0
41.7853279,-87.606037247,2.0,42.0,0,6,12,1,13,1,0
41.904523492,-87.668296128,14.0,24.0,3,6,11,1,3,0,0
41.732993892,-87.564685999,4.0,48.0,18,4,12,0,6,0,0
41.87887476,-87.701147654,11.0,27.0,22,2,1,0,4,1,0
41.805459596,-87.725963869,8.0,57.0,21,5,8,1,10,0,1
41.664592914,-87.63905866,5.0,53.0,17,3,10,0,13,0,0
41.841092497,-87.617549656,1.0,35.0,18,0,10,0,5,0,0
41.751717281,-87.567002336,4.0,43.0,16,3,10,0,14,0,0
41.796557024,-87.69754185,9.0,63.0,6,6,7,1,5,1,1
41.868839587,-87.735060592,11.0,29.0,22,5,1,1,3,0,0
41.909568263,-87.707005828,14.0,23.0,16,6,12,1,3,0,0
41.881254884,-87.758766114,15.0,25.0,20,6,8,1,7,1,0
41.807423324,-87.697845229,9.0,58.0,1,0,9,0,4,0,0
41.769395837,-87.637255273,7.0,68.0,9,2,7,0,14,0,0
41.718595324,-87.566864857,4.0,51.0,2,5,3,1,0,0,0
41.692833841,-87.60431945,5.0,50.0,10,0,11,0,14,0,0
41.909259506,-87.730326236,25.0,,23,0,3,0,5,1,1
41.74625678,-87.66090646,6.0,71.0,8,4,9,0,10,0,1
41.868010546,-87.723529101,11.0,29.0,7,1,1,0,3,0,1
41.998308483,-87.702108016,24.0,2.0,13,3,4,0,3,0,0
41.925884632,-87.702344733,14.0,22.0,22,0,11,0,4,0,0
41.931940348,-87.767484432,25.0,19.0,22,0,4,0,14,0,1
41.974473519,-87.809826125,16.0,10.0,10,5,6,1,3,0,0
41.915729613,-87.746056778,25.0,19.0,15,2,10,0,3,1,0
41.910717769,-87.708456783,14.0,23.0,14,2,9,0,7,1,0
41.875910934,-87.702638262,11.0,27.0,20,2,3,0,10,1,0
41.778345996,-87.705541939,8.0,66.0,11,3,9,0,3,0,0
41.911160961,-87.632175557,18.0,8.0,17,3,10,0,14,0,0
41.678018588,-87.62339354,5.0,53.0,15,5,9,1,7,1,0
41.75170974,-87.567929609,4.0,43.0,11,2,5,0,0,0,0
41.945299883,-87.805058365,16.0,17.0,16,0,8,0,0,0,0
41.877352918,-87.702866432,11.0,27.0,21,5,6,1,4,0,0
41.890206336,-87.634031756,18.0,8.0,0,6,2,1,12,0,0
41.881128434,-87.689899673,12.0,28.0,14,1,9,0,19,1,0
41.709940299,-87.651433241,22.0,73.0,8,0,10,0,3,0,0
41.909520216,-87.754320927,25.0,25.0,20,6,1,1,12,0,0
41.762974891,-87.642830109,7.0,,13,3,6,0,4,1,0
41.766295804,-87.616886113,3.0,69.0,7,2,12,0,14,0,0
41.781756818,-87.607217875,3.0,42.0,20,2,6,0,5,0,0
41.860338817,-87.707934324,10.0,29.0,16,4,3,0,7,1,0
41.918191694,-87.746155456,25.0,19.0,19,1,8,0,19,1,0
41.72802938,-87.662840357,22.0,73.0,18,1,1,0,12,0,0
41.970454284,-87.65485797,20.0,3.0,9,5,10,1,4,0,0
41.904161712,-87.746945251,25.0,25.0,13,2,1,0,2,0,0
41.739589353,-87.652728194,6.0,71.0,23,4,3,0,7,1,0
41.976290414,-87.905227221,16.0,76.0,6,2,7,0,7,1,0
41.698176452,-87.526996989,4.0,52.0,21,4,6,0,3,0,0
41.867512582,-87.687165212,11.0,28.0,15,1,8,0,0,0,0
41.925226238,-87.662683065,19.0,7.0,11,1,2,0,14,0,1
41.711294502,-87.535282344,4.0,52.0,20,5,1,1,0,0,0
41.752598663,-87.594301984,4.0,45.0,21,6,12,1,0,0,0
41.880100349,-87.737911602,11.0,26.0,3,3,6,0,5,0,0
41.780293648,-87.688551211,8.0,66.0,11,4,9,0,14,1,0
41.869859397,-87.721319639,11.0,26.0,19,3,10,0,13,0,0
41.773279078,-87.664051995,7.0,67.0,20,1,12,0,7,1,0
41.877900637,-87.731818192,11.0,26.0,13,3,9,0,7,1,0
41.660066269,-87.632977522,5.0,53.0,8,1,7,0,0,0,0
41.859757629,-87.623974893,1.0,33.0,14,4,6,0,0,0,0
41.865160698,-87.730035922,10.0,29.0,13,3,7,0,0,0,1
41.769015787,-87.65771791,7.0,,19,6,5,1,23,1,0
41.927750286,-87.668235009,19.0,7.0,15,5,4,1,10,0,0
41.946886102,-87.676884086,19.0,5.0,20,0,8,0,0,0,0
41.893112265,-87.751578616,15.0,25.0,21,3,5,0,15,0,0
41.947666215,-87.727439032,17.0,16.0,0,0,6,0,10,0,0
41.88588829,-87.71359414,11.0,27.0,4,5,6,1,5,0,1
41.858063762,-87.7273752,10.0,29.0,9,5,5,1,12,0,0
41.881951231,-87.633060512,1.0,32.0,8,1,6,0,3,0,0
41.946598555,-87.727408706,17.0,16.0,2,6,5,1,3,0,0
41.803979716,-87.663629889,9.0,61.0,18,4,9,0,14,0,0
41.858594819,-87.627214427,1.0,33.0,20,5,5,1,0,0,0
41.968491906,-87.703950549,17.0,14.0,14,3,3,0,6,0,0
41.889177567,-87.633183586,18.0,8.0,12,1,2,0,12,0,0
41.851381377,-87.685620832,10.0,31.0,22,0,11,0,0,0,0
41.72398315,-87.60451692,6.0,44.0,20,0,8,0,7,1,0
41.834119961,-87.632785877,9.0,34.0,18,2,6,0,4,0,0
41.801908024,-87.602879012,2.0,41.0,15,5,10,1,0,0,0
41.880898035,-87.768147965,15.0,25.0,21,4,3,0,0,0,0
41.778903432,-87.644767388,7.0,68.0,14,2,1,0,9,0,0
41.910914175,-87.648578343,18.0,8.0,20,3,7,0,3,1,0
41.875502823,-87.617132775,1.0,32.0,11,6,1,1,5,0,1
41.736839959,-87.558341882,4.0,46.0,5,5,6,1,6,0,0
41.696500294,-87.538907186,4.0,52.0,1,5,11,1,0,1,0
41.721568583,-87.603287781,5.0,50.0,14,2,10,0,5,0,0
41.742483349,-87.657164338,6.0,71.0,21,4,6,0,3,0,0
41.998734156,-87.660613118,24.0,1.0,10,0,8,0,3,0,0
41.908059051,-87.631573954,18.0,8.0,19,0,6,0,3,0,0
41.736422269,-87.604815966,6.0,44.0,21,2,9,0,3,0,0
41.900519162,-87.624185113,18.0,8.0,12,2,5,0,10,0,0
41.883179144,-87.615482669,1.0,32.0,23,0,7,0,10,1,0
41.924062537,-87.767660609,25.0,,22,1,7,0,4,0,0
41.775148861,-87.66045078,7.0,67.0,22,3,5,0,5,0,0
41.890013524,-87.631664996,18.0,8.0,22,4,5,0,3,0,0
41.857844239,-87.663163634,12.0,31.0,22,3,4,0,7,1,0
41.773637424,-87.622732349,3.0,69.0,11,1,4,0,3,0,0
41.7748951,-87.648161061,7.0,,22,2,6,0,5,0,1
41.827932061,-87.662272235,9.0,59.0,23,4,6,0,12,1,0
41.718402496,-87.585075232,5.0,50.0,17,2,5,0,3,0,0
41.834248453,-87.623320927,2.0,35.0,10,0,11,0,13,1,0
41.762869078,-87.68349883,8.0,66.0,7,6,2,1,4,0,0
41.847172958,-87.705119062,10.0,30.0,13,0,7,0,7,1,0
41.995056974,-87.761896902,16.0,12.0,8,0,1,0,3,0,0
41.97672672,-87.699860845,20.0,4.0,0,0,10,0,4,0,0
41.718727234,-87.659743021,22.0,73.0,22,5,10,1,5,0,1
41.942770421,-87.746973894,16.0,15.0,19,4,11,0,5,1,1
41.893400716,-87.663508268,12.0,24.0,7,4,8,0,9,0,0
41.976455598,-87.668416181,20.0,77.0,21,4,11,0,3,1,0
41.881847601,-87.641772074,1.0,28.0,21,1,8,0,3,0,0
41.777274884,-87.764948874,8.0,,12,6,9,1,5,0,1
41.963813751,-87.679045177,19.0,4.0,21,5,1,1,3,0,0
41.949647759,-87.654402257,19.0,6.0,13,6,8,1,3,0,0
41.75331069,-87.618353546,6.0,,4,3,12,0,5,0,0
41.755633717,-87.644173224,6.0,71.0,21,1,4,0,19,1,0
41.891280766,-87.631118582,18.0,8.0,9,3,10,0,3,0,0
41.750111323,-87.644030737,6.0,71.0,10,2,3,0,3,1,0
41.707756212,-87.580708771,4.0,51.0,23,1,7,0,3,0,0
41.79054357,-87.780130326,8.0,56.0,13,4,11,0,10,0,0
41.745225027,-87.603796699,6.0,44.0,2,4,5,0,5,1,1
41.756164719,-87.683009383,8.0,70.0,12,4,9,0,13,1,0
41.89047864,-87.6176523,18.0,8.0,9,0,5,0,3,0,0
41.858624604,-87.67233264,12.0,31.0,8,3,12,0,3,0,0
41.87008686,-87.744888644,15.0,25.0,1,2,5,0,5,0,1
41.766547544,-87.627407259,7.0,69.0,21,6,9,1,0,0,0
41.764102636,-87.690571736,8.0,66.0,0,5,5,1,16,0,0
41.90102578,-87.731178775,11.0,23.0,6,6,10,1,3,0,0
41.968010333,-87.767481572,16.0,11.0,15,1,1,0,14,0,0
41.777118516,-87.670233634,7.0,67.0,18,3,7,0,5,0,0
41.894484934,-87.62424085,18.0,8.0,17,0,1,0,3,0,0
41.752302139,-87.601568999,6.0,69.0,3,2,4,0,5,1,1
41.697466963,-87.560740814,4.0,51.0,12,4,7,0,15,0,0
41.91917974,-87.746179467,25.0,19.0,7,3,6,0,0,0,0
41.834038324,-87.685744349,9.0,59.0,22,6,9,1,0,0,0
42.005665599,-87.675702508,24.0,1.0,12,3,11,0,3,0,0
41.908164603,-87.773138878,25.0,25.0,1,1,2,0,15,1,0
41.940060414,-87.643510466,19.0,6.0,13,2,2,0,3,0,0
41.777750747,-87.600396201,3.0,42.0,13,0,4,0,13,0,0
41.73980609,-87.567275878,4.0,46.0,17,1,5,0,5,0,0
41.887270825,-87.698916468,12.0,27.0,12,5,7,1,7,1,0
41.752966356,-87.670782795,6.0,71.0,8,4,9,0,2,0,0
41.783160454,-87.644872172,7.0,68.0,5,0,9,0,6,0,0
41.724589439,-87.637237248,22.0,73.0,10,0,10,0,3,1,0
41.88635374,-87.620691382,1.0,32.0,19,4,7,0,14,0,0
41.869749161,-87.640107132,1.0,28.0,13,0,11,0,13,1,1
41.948521713,-87.774928804,16.0,15.0,9,4,3,0,4,0,0
41.820937182,-87.627518247,2.0,38.0,15,5,1,1,5,0,1
41.93991842,-87.653288878,19.0,6.0,18,1,10,0,5,0,0
41.777887675,-87.610748125,3.0,42.0,6,1,11,0,6,0,0
41.758459496,-87.612285564,3.0,69.0,2,1,7,0,16,1,0
41.698526637,-87.619791907,5.0,,15,4,5,0,7,1,0
41.831884362,-87.621783919,2.0,35.0,9,4,2,0,6,0,0
41.874123475,-87.743783138,11.0,25.0,12,0,6,0,7,1,0
41.765938081,-87.615412869,3.0,,15,6,7,1,0,0,1
41.745691058,-87.666962321,6.0,71.0,15,3,12,0,0,0,0
41.799023283,-87.669732803,9.0,,20,0,1,0,4,0,0
41.89318177,-87.6345943,18.0,8.0,16,3,5,0,5,0,0
41.882790629,-87.760206567,15.0,25.0,16,4,4,0,7,1,0
41.739265865,-87.604893749,6.0,44.0,20,6,9,1,3,0,0
41.873510659,-87.720554136,11.0,26.0,15,4,6,0,6,0,0
41.969171068,-87.698711201,20.0,4.0,17,6,7,1,0,0,0
41.908677693,-87.72771234,25.0,23.0,14,4,3,0,14,0,0
41.754592961,-87.741528537,8.0,65.0,17,0,3,0,3,0,0
41.965455324,-87.653168121,19.0,3.0,11,6,1,1,7,1,0
41.763736434,-87.579314492,3.0,43.0,20,3,5,0,3,0,0
41.858940179,-87.718270476,10.0,29.0,20,1,2,0,10,1,0
41.729793348,-87.648310828,22.0,73.0,20,6,3,1,3,0,0
41.895791782,-87.761640346,15.0,25.0,18,2,7,0,6,0,0
41.801462544,-87.65416803,9.0,61.0,21,4,2,0,7,1,0
41.895705767,-87.626409097,18.0,8.0,17,2,12,0,0,0,0
41.976178538,-87.796348413,16.0,10.0,13,1,5,0,5,0,0
41.777914918,-87.601611526,3.0,42.0,11,6,7,1,7,1,0
41.792361522,-87.61916287,2.0,40.0,6,3,9,0,4,0,0
41.945001896,-87.681406287,19.0,5.0,19,2,11,0,4,0,0
41.730087889,-87.550491518,4.0,46.0,11,1,12,0,6,1,0
41.751171219,-87.568657957,4.0,46.0,9,6,6,1,5,0,1
41.749857178,-87.570381278,4.0,46.0,9,1,12,0,15,1,0
41.878260207,-87.625448401,1.0,32.0,18,1,8,0,3,0,0
41.923647209,-87.789039397,25.0,19.0,18,6,10,1,4,0,0
41.866098236,-87.730368538,10.0,29.0,4,5,2,1,3,0,0
41.924958858,-87.725566718,25.0,22.0,2,6,7,1,5,0,0
41.789342944,-87.800154672,8.0,56.0,17,1,2,0,3,0,0
41.779806409,-87.641131698,7.0,68.0,19,2,12,0,3,0,0
41.924903625,-87.687302987,14.0,22.0,16,6,8,1,0,0,0
41.85884455,-87.726604287,10.0,29.0,19,5,8,1,14,0,0
41.808541536,-87.671347536,9.0,61.0,21,5,6,1,5,0,0
41.872844064,-87.699367575,11.0,27.0,23,2,5,0,5,0,1
41.903139736,-87.634452676,18.0,8.0,22,0,4,0,3,0,0
41.954462619,-87.678762165,19.0,5.0,18,4,8,0,12,0,0
41.821134326,-87.624771883,2.0,38.0,21,5,5,1,0,0,0
41.887384696,-87.755317787,15.0,25.0,11,3,12,0,13,1,0
41.884613136,-87.731307206,11.0,26.0,3,1,5,0,0,0,0
41.736886394,-87.624170849,6.0,44.0,23,6,1,1,7,1,0
41.952036311,-87.646281883,19.0,6.0,21,1,10,0,10,0,0
41.752500285,-87.600364694,6.0,69.0,20,0,1,0,4,1,0
41.768202111,-87.684621702,8.0,,15,1,11,0,2,0,0
41.909411174,-87.675956643,14.0,24.0,13,5,1,1,3,0,0
41.91000536,-87.715759913,14.0,23.0,5,3,11,0,3,1,0
41.769378793,-87.663942241,7.0,67.0,13,2,3,0,3,0,0
41.762719954,-87.624846791,3.0,69.0,14,2,3,0,5,0,0
41.878856397,-87.726745508,11.0,26.0,17,1,6,0,5,0,1
41.689044097,-87.681068071,22.0,75.0,13,3,10,0,3,0,0
41.802234095,-87.663585717,9.0,61.0,18,1,9,0,23,1,0
41.910834183,-87.711703335,14.0,23.0,21,2,5,0,0,0,0
41.899453061,-87.682828495,12.0,24.0,18,0,5,0,3,0,0
41.690443642,-87.650350414,22.0,75.0,14,5,6,1,5,0,1
41.853127184,-87.719174068,10.0,29.0,12,0,11,0,3,0,0
41.894187721,-87.637110287,18.0,8.0,0,5,10,1,3,0,0
41.858422731,-87.720037444,10.0,29.0,7,1,1,0,12,1,0
41.904778634,-87.759881385,25.0,,11,5,8,1,3,0,0
41.946589887,-87.710911313,17.0,16.0,1,6,7,1,5,1,0
41.828201751,-87.628939124,2.0,35.0,0,1,12,0,7,1,0
41.792911294,-87.615786697,2.0,,20,2,6,0,5,0,0
41.976182125,-87.876421145,16.0,76.0,14,6,5,1,3,0,0
41.757298587,-87.621516226,6.0,69.0,1,3,8,0,3,0,0
41.856692073,-87.649270862,12.0,31.0,2,5,12,1,3,1,0
41.895646125,-87.773292365,15.0,25.0,11,6,5,1,10,0,0
41.840016104,-87.718337965,10.0,30.0,16,3,3,0,10,1,1
41.868180939,-87.709271389,11.0,29.0,6,2,4,0,7,1,0
41.887795148,-87.756173461,15.0,25.0,18,1,11,0,12,0,0
41.840859176,-87.626847966,1.0,35.0,6,3,6,0,7,1,0
41.817939584,-87.619828901,2.0,38.0,14,1,11,0,5,0,1
41.778998302,-87.64962424,7.0,68.0,12,1,8,0,3,0,0
41.88652124,-87.617178654,1.0,32.0,19,3,9,0,3,0,0
41.865060271,-87.62409617,1.0,33.0,8,3,9,0,3,0,0
41.879304821,-87.760634297,15.0,25.0,21,2,4,0,7,1,0
41.724797005,-87.66291426,22.0,,18,5,12,1,10,1,0
41.959891679,-87.767222504,16.0,15.0,18,6,4,1,5,0,0
41.934278795,-87.636766311,19.0,,18,2,8,0,14,1,0
41.717306163,-87.569850705,4.0,51.0,23,6,7,1,10,0,0
41.779264172,-87.765437263,8.0,64.0,23,6,10,1,10,1,1
42.014622623,-87.683897196,24.0,2.0,21,1,6,0,5,1,1
41.913215188,-87.648344331,18.0,7.0,0,6,1,1,3,0,0
41.752985214,-87.549117566,4.0,46.0,17,3,5,0,0,0,0
41.827125108,-87.621671516,2.0,35.0,12,4,9,0,7,1,0
41.964721177,-87.654779078,19.0,3.0,20,0,9,0,7,1,0
41.854716081,-87.663684486,12.0,31.0,6,5,4,1,5,0,1
41.900919008,-87.642965844,18.0,,3,0,9,0,5,0,0
41.965689254,-87.73300442,17.0,14.0,2,3,11,0,3,0,0
41.690549964,-87.668955957,22.0,75.0,23,4,6,0,5,0,1
41.968364393,-87.767493147,16.0,11.0,23,3,6,0,14,0,0
41.883931838,-87.67996365,12.0,28.0,15,5,3,1,1,0,0
41.730801111,-87.588001428,4.0,48.0,5,5,10,1,5,0,1
41.74012821,-87.691034382,8.0,70.0,19,1,5,0,10,0,1
41.768198958,-87.640827605,7.0,68.0,19,0,7,0,7,1,0
41.779189439,-87.650846762,7.0,,6,0,1,0,10,0,0
41.789816611,-87.660836447,7.0,67.0,18,1,9,0,0,0,0
41.994383652,-87.7264149,17.0,13.0,21,1,3,0,10,0,0
41.677901975,-87.633915296,5.0,53.0,17,1,7,0,12,0,0
41.919654862,-87.751102434,25.0,19.0,8,5,4,1,21,0,0
41.89449469,-87.722384717,11.0,23.0,13,4,1,0,7,1,0
41.80767811,-87.643080195,9.0,61.0,11,1,3,0,0,0,0
41.750245947,-87.62822721,6.0,44.0,8,5,6,1,5,0,1
41.820220775,-87.6847463,9.0,58.0,2,2,10,0,12,0,0
41.997632601,-87.695507494,24.0,2.0,17,0,5,0,4,0,0
41.867707305,-87.713024479,11.0,29.0,2,4,10,0,10,0,1
41.903144579,-87.756894825,25.0,25.0,3,5,10,1,0,0,1
41.923002924,-87.716946404,14.0,22.0,0,5,7,1,14,0,0
41.751839838,-87.558271419,4.0,43.0,19,2,4,0,7,1,0
41.933392916,-87.642755409,19.0,6.0,0,0,4,0,10,0,1
41.894949856,-87.62353785,18.0,8.0,11,4,2,0,0,1,0
41.816794814,-87.607933765,2.0,38.0,11,2,5,0,12,0,0
41.668283022,-87.637979567,5.0,53.0,13,3,3,0,15,1,0
41.951077682,-87.711602887,17.0,16.0,10,3,4,0,12,0,0
41.758670167,-87.654989603,7.0,67.0,23,0,5,0,14,0,0
41.722791111,-87.5851452,4.0,48.0,3,5,9,1,5,0,1
41.763412408,-87.642568839,7.0,68.0,15,1,1,0,7,1,0
41.870827133,-87.716519017,11.0,27.0,19,0,12,0,0,0,0
41.780506803,-87.72098943,8.0,65.0,11,6,6,1,3,0,0
41.850517353,-87.627031661,1.0,33.0,16,2,2,0,13,1,0
41.714851263,-87.561005137,4.0,51.0,3,0,4,0,5,0,1
41.742334513,-87.555161228,4.0,46.0,14,3,7,0,7,1,0
41.807650669,-87.643080489,9.0,61.0,10,1,1,0,7,1,0
41.841587489,-87.730558339,10.0,30.0,15,6,8,1,3,0,0
41.910117898,-87.746104545,25.0,25.0,14,2,11,0,3,0,0
41.742285032,-87.557583872,4.0,46.0,23,5,6,1,7,1,0
41.888932876,-87.756493754,15.0,25.0,14,6,3,1,10,0,0
41.984578251,-87.658044056,20.0,77.0,14,0,1,0,7,1,0
41.796755359,-87.675737613,9.0,,20,2,5,0,3,1,0
41.801485056,-87.716029193,8.0,62.0,5,6,5,1,5,0,1
41.764476005,-87.562972451,3.0,43.0,12,0,4,0,10,0,0
41.763620129,-87.663749185,7.0,67.0,19,3,5,0,0,0,0
41.950866631,-87.700598537,17.0,16.0,3,0,5,0,0,0,0
41.810393359,-87.621240504,2.0,38.0,10,6,9,1,5,0,1
41.721205526,-87.628654671,5.0,49.0,19,0,3,0,5,0,0
41.968249403,-87.72722196,17.0,14.0,22,5,4,1,0,0,0
41.900919008,-87.642965844,18.0,,1,5,4,1,21,1,0
41.936457896,-87.683121481,19.0,5.0,21,6,11,1,4,0,0
41.937226618,-87.767665576,25.0,19.0,13,4,1,0,10,1,0
41.794168488,-87.632282306,7.0,68.0,17,1,4,0,2,0,0
41.884837595,-87.755230575,15.0,25.0,8,1,9,0,14,0,1
41.752554725,-87.566244756,4.0,43.0,9,1,6,0,4,1,0
41.881787077,-87.646777915,12.0,28.0,4,2,4,0,22,0,0
41.770228593,-87.614723514,3.0,69.0,15,5,11,1,2,0,1
41.986896011,-87.774214718,16.0,11.0,14,2,11,0,2,0,1
41.751805576,-87.560518328,4.0,43.0,23,5,4,1,12,0,0
41.940486484,-87.808042223,16.0,17.0,15,2,9,0,14,0,1
41.700533208,-87.645065801,22.0,73.0,0,3,4,0,3,0,0
41.770802411,-87.58257866,3.0,43.0,0,3,2,0,4,0,0
41.765111467,-87.590287615,3.0,43.0,18,2,4,0,0,0,0
41.951929701,-87.81221637,16.0,17.0,15,5,2,1,12,0,0
41.794341487,-87.709390446,8.0,63.0,0,1,11,0,0,0,0
41.99827946,-87.670664922,24.0,1.0,14,3,12,0,2,1,0
41.754592961,-87.741528537,8.0,65.0,16,6,12,1,3,1,0
41.760755876,-87.65036405,7.0,68.0,11,4,4,0,0,0,0
41.909353599,-87.678367225,14.0,24.0,23,4,1,0,3,0,0
41.893117779,-87.639428446,18.0,8.0,7,0,5,0,5,0,1
41.920084039,-87.642854836,18.0,7.0,9,2,2,0,2,0,0
41.903445902,-87.632906498,18.0,8.0,18,1,8,0,0,0,0
41.788579169,-87.663694865,7.0,67.0,15,1,4,0,5,0,1
41.897615925,-87.762035464,15.0,25.0,10,3,9,0,10,0,0
41.85666281,-87.651734245,12.0,31.0,12,0,3,0,7,1,0
41.893203509,-87.620273669,18.0,8.0,0,3,9,0,3,0,0
41.792838292,-87.705987279,8.0,63.0,16,0,7,0,0,0,0
41.777401247,-87.755620863,8.0,64.0,20,6,3,1,12,0,0
41.779307977,-87.674442028,7.0,67.0,1,4,7,0,3,0,0
41.764507188,-87.637080856,7.0,68.0,13,4,3,0,14,0,0
41.710679165,-87.634636858,22.0,73.0,18,4,12,0,5,1,1
41.851489233,-87.728553075,10.0,29.0,19,5,10,1,0,0,0
41.958149481,-87.64980455,19.0,3.0,0,2,11,0,2,0,0
41.999533347,-87.671104423,24.0,1.0,0,6,9,1,0,0,0
41.742221586,-87.563656237,4.0,46.0,21,3,12,0,6,0,0
41.770796686,-87.668986372,7.0,,10,5,8,1,10,0,0
41.763000479,-87.717314559,8.0,,10,5,12,1,3,0,0
41.737750767,-87.604855911,6.0,44.0,22,0,10,0,5,0,0
41.882847107,-87.761627225,15.0,25.0,10,1,2,0,14,1,1
41.877614182,-87.751318954,15.0,25.0,12,2,10,0,0,0,1
42.020498742,-87.665863508,24.0,1.0,18,6,11,1,4,0,0
41.711815615,-87.615099806,5.0,49.0,21,0,12,0,4,0,0
41.997800994,-87.685881935,24.0,2.0,22,2,8,0,5,0,0
41.875867319,-87.746168504,15.0,25.0,21,6,11,1,0,1,1
41.766141656,-87.569528567,3.0,43.0,5,3,3,0,10,0,1
41.776476385,-87.640932872,7.0,,9,2,3,0,14,0,0
41.789816611,-87.660836447,7.0,67.0,22,1,6,0,5,0,1
41.963263608,-87.768192764,16.0,15.0,2,5,5,1,12,0,0
41.897555915,-87.754436361,15.0,25.0,19,4,5,0,10,0,1
41.752214006,-87.660792981,6.0,71.0,10,3,5,0,2,0,1
41.996327594,-87.692279531,24.0,2.0,18,4,3,0,0,0,0
41.78176815,-87.593083513,3.0,42.0,14,3,2,0,0,0,0
41.76274648,-87.652842736,7.0,68.0,8,3,2,0,21,0,0
41.883265234,-87.733839042,11.0,26.0,23,1,9,0,7,1,0
41.694309334,-87.620794172,5.0,49.0,15,1,6,0,3,0,0
41.894947906,-87.754786805,15.0,25.0,21,6,9,1,5,1,0
41.858721833,-87.703302758,10.0,29.0,19,1,7,0,7,1,0
41.908898648,-87.692085955,14.0,24.0,10,4,4,0,14,1,0
41.721603745,-87.632741945,5.0,49.0,12,6,11,1,3,1,0
41.897615925,-87.762035464,15.0,25.0,8,5,4,1,10,0,1
41.894821547,-87.632133928,18.0,8.0,7,3,9,0,2,0,0
41.813700164,-87.611559941,2.0,38.0,0,5,5,1,3,0,0
41.875156533,-87.633068599,1.0,32.0,16,4,2,0,3,0,0
42.012293397,-87.699714109,24.0,2.0,10,1,7,0,3,0,0
41.807499342,-87.590234482,2.0,39.0,10,1,2,0,5,0,1
41.797216956,-87.674397976,9.0,61.0,23,4,5,0,7,1,0
41.910624936,-87.667997673,14.0,24.0,9,0,8,0,14,0,0
41.68995741,-87.637460623,22.0,49.0,9,1,11,0,5,0,0
41.917980381,-87.697212498,14.0,22.0,4,5,4,1,3,0,0
41.65793106,-87.596098905,5.0,54.0,10,0,1,0,12,0,0
41.750141112,-87.633073052,6.0,44.0,9,6,2,1,3,0,0
41.939351086,-87.777306005,16.0,17.0,22,6,5,1,12,0,0
41.719248134,-87.620533398,5.0,49.0,18,2,6,0,7,0,0
41.960887315,-87.733086263,17.0,16.0,0,5,5,1,3,0,0
41.808786849,-87.741969024,8.0,56.0,1,3,2,0,5,1,1
41.939256403,-87.702194547,14.0,,17,1,3,0,6,1,0
41.765661293,-87.617673935,3.0,69.0,11,6,9,1,0,0,1
41.752253771,-87.609965579,6.0,,21,6,6,1,5,0,1
41.782293453,-87.600538793,3.0,42.0,20,2,12,0,7,1,0
41.788887421,-87.704647053,8.0,63.0,23,3,9,0,14,0,0
41.730028217,-87.55503867,4.0,46.0,9,3,6,0,14,0,0
41.782526007,-87.664293162,7.0,67.0,18,4,10,0,4,0,0
41.775125668,-87.667775881,7.0,67.0,21,5,8,1,13,0,0
41.804196413,-87.724255621,8.0,57.0,23,4,5,0,3,0,0
41.688927366,-87.668361233,22.0,75.0,21,1,10,0,4,0,0
